camera_id,timestamp,plate,plate_confidence,vehicle_type,vehicle_color,speed,direction,local_track_id
MH_SV_SANTACRUZ,2026-08-25T20:55:45+05:30,MH47FB5540,0.93,car,silver,35.2,NORTH,MH_SV_SANTACRUZ_T151
MH_WEH_ANDHERI,2026-08-25T20:55:45+05:30,MH46W4988,0.86,car,blue,52.2,NORTH,MH_WEH_ANDHERI_T528
MH_WEH_SANTACRUZ,2026-08-25T20:55:56+05:30,MH43LL4902,0.83,car,black,58.4,NORTH,MH_WEH_SANTACRUZ_T169
MH_EEH_VIKHROLI,2026-08-25T20:56:01+05:30,GJ27KH9563,0.84,motorcycle,white,61.8,NORTH,MH_EEH_VIKHROLI_T527
MH_SL_BANDRA,2026-08-25T20:56:04+05:30,MH05WJ3758,0.84,car,red,52.8,NORTH,MH_SL_BANDRA_T589
MH_HAJIALI,2026-08-25T20:56:11+05:30,MH47D9288,0.99,car,grey,35.6,SOUTH,MH_HAJIALI_T519
MH_SV_BANDRA,2026-08-25T20:56:14+05:30,MH05M1429,0.89,motorcycle,white,27.6,NORTH,MH_SV_BANDRA_T216
MH_HAJIALI,2026-08-25T20:56:14+05:30,MH01T1341,0.97,car,white,29.0,SOUTH,MH_HAJIALI_T208
MH_SV_KHAR,2026-08-25T20:56:16+05:30,MH05FY2258,0.94,taxi,white,34.2,NORTH,MH_SV_KHAR_T653
MH_WEH_BORIVALI,2026-08-25T20:56:17+05:30,MH01AA1099,0.86,motorcycle,white,41.7,NORTH,MH_WEH_BORIVALI_T74
MH_SL_MID,2026-08-25T20:56:18+05:30,MH43N9903,0.82,car,silver,47.9,NORTH,MH_SL_MID_T253
MH_MARINE,2026-08-25T20:56:26+05:30,KA39UD2317,0.82,car,red,32.5,SOUTH,MH_MARINE_T932
MH_SP_MANKHURD,2026-08-25T20:56:28+05:30,MH03S0954,0.9,bus,grey,52.5,EAST,MH_SP_MANKHURD_T937
MH_LBS_BHANDUP,2026-08-25T20:56:33+05:30,MH46EL6529,0.96,motorcycle,black,32.0,NORTH,MH_LBS_BHANDUP_T320
MH_SP_CHEMBUR,2026-08-25T20:56:35+05:30,MH48Y5418,0.81,car,white,45.0,EAST,MH_SP_CHEMBUR_T241
MH_WEH_GOREGAON,2026-08-25T20:56:36+05:30,MH04R9131,0.94,car,silver,47.7,NORTH,MH_WEH_GOREGAON_T157
MH_WEH_ANDHERI,2026-08-25T20:56:41+05:30,MP07GX2843,0.89,motorcycle,blue,55.0,NORTH,MH_WEH_ANDHERI_T908
MH_LBS_GHATKOPAR,2026-08-25T20:56:44+05:30,MH01MY0364,0.98,taxi,black,33.2,NORTH,MH_LBS_GHATKOPAR_T941
MH_SP_VASHI,2026-08-25T20:56:45+05:30,MH01LF1127,0.98,car,brown,48.1,EAST,MH_SP_VASHI_T768
MH_SL_WORLI,2026-08-25T20:56:47+05:30,MH47H6795,0.8,motorcycle,white,48.4,NORTH,MH_SL_WORLI_T111
MH_SL_MID,2026-08-25T20:56:49+05:30,MH46RT6714,0.98,auto,white,55.0,NORTH,MH_SL_MID_T405
MH_LBS_MULUND,2026-08-25T20:56:52+05:30,GJ07TF0863,0.82,motorcycle,red,36.2,NORTH,MH_LBS_MULUND_T623
MH_SV_SANTACRUZ,2026-08-25T20:56:54+05:30,GJ26CT8285,0.82,car,black,30.6,NORTH,MH_SV_SANTACRUZ_T330
MH_EEH_AIROLI,2026-08-25T20:57:06+05:30,MH47S1222,0.87,motorcycle,blue,47.5,NORTH,MH_EEH_AIROLI_T14
MH_WORLI_NAKA,2026-08-25T20:57:06+05:30,UP26JZ0035,0.94,car,white,38.6,SOUTH,MH_WORLI_NAKA_T340
MH_WEH_JVLR,2026-08-25T20:57:18+05:30,MH43GD9181,0.98,motorcycle,red,50.3,NORTH,MH_WEH_JVLR_T270
MH_WEH_VILEPARLE,2026-08-25T20:57:26+05:30,MH05A4468,0.86,motorcycle,white,53.2,NORTH,MH_WEH_VILEPARLE_T158
MH_WORLI_NAKA,2026-08-25T20:57:36+05:30,MH47XG1316,0.88,motorcycle,brown,26.9,SOUTH,MH_WORLI_NAKA_T373
MH_PEDDAR,2026-08-25T20:57:41+05:30,MH03N9969,0.8,motorcycle,white,30.5,SOUTH,MH_PEDDAR_T535
MH_EEH_VIKHROLI,2026-08-25T20:57:45+05:30,MH43C7923,0.99,bus,silver,48.7,NORTH,MH_EEH_VIKHROLI_T847
MH_SV_SANTACRUZ,2026-08-25T20:57:49+05:30,MH02PF8280,0.81,car,grey,29.3,NORTH,MH_SV_SANTACRUZ_T873
MH_EEH_GHATKOPAR,2026-08-25T20:57:52+05:30,MH47P5427,0.99,truck,brown,48.8,NORTH,MH_EEH_GHATKOPAR_T272
MH_SL_BANDRA,2026-08-25T20:57:53+05:30,UP05PF3764,0.82,auto,white,50.1,NORTH,MH_SL_BANDRA_T844
MH_SL_WORLI,2026-08-25T20:57:57+05:30,GJ07UF9460,0.99,taxi,silver,52.8,NORTH,MH_SL_WORLI_T696
MH_SV_BANDRA,2026-08-25T20:57:59+05:30,MH04W6902,0.95,car,silver,25.6,NORTH,MH_SV_BANDRA_T317
MH_SV_JOGESHWARI,2026-08-25T20:58:01+05:30,UP30UQ9146,0.89,car,red,33.9,NORTH,MH_SV_JOGESHWARI_T684
MH_LBS_BHANDUP,2026-08-25T20:58:05+05:30,MH06YT9853,0.9,car,black,30.2,NORTH,MH_LBS_BHANDUP_T316
MH_MAHIM_CSWY,2026-08-25T20:58:12+05:30,MH43AC8567,0.84,taxi,white,33.1,NORTH,MH_MAHIM_CSWY_T280
MH_MARINE,2026-08-25T20:58:12+05:30,MP22PD6562,0.79,motorcycle,white,33.9,SOUTH,MH_MARINE_T439
MH_EEH_SION,2026-08-25T20:58:20+05:30,MH46ZK2039,0.97,car,brown,54.6,NORTH,MH_EEH_SION_T47
MH_SL_WORLI,2026-08-25T20:58:21+05:30,MH05Z0641,0.87,auto,white,50.0,NORTH,MH_SL_WORLI_T230
MH_LBS_KURLA,2026-08-25T20:58:22+05:30,MH06N1177,0.92,bus,red,28.9,NORTH,MH_LBS_KURLA_T58
MH_HAJIALI,2026-08-25T20:58:25+05:30,MH43T0378,0.89,taxi,white,33.4,SOUTH,MH_HAJIALI_T354
MH_SP_MANKHURD,2026-08-25T20:58:36+05:30,MP32RD6193,0.8,car,silver,56.9,EAST,MH_SP_MANKHURD_T748
MH_WEH_DAHISAR,2026-08-25T20:58:42+05:30,MH05A4678,0.87,auto,white,53.2,NORTH,MH_WEH_DAHISAR_T107
MH_SV_SANTACRUZ,2026-08-25T20:58:42+05:30,MH05FY2258,0.92,taxi,white,35.5,NORTH,MH_SV_SANTACRUZ_T690
MH_WEH_VILEPARLE,2026-08-25T20:58:47+05:30,MH43LL4902,0.85,car,black,54.0,NORTH,MH_WEH_VILEPARLE_T207
MH_MAHIM_CSWY,2026-08-25T20:58:51+05:30,MH43Y9541,0.9,auto,silver,36.0,NORTH,MH_MAHIM_CSWY_T412
MH_LBS_SION,2026-08-25T20:58:59+05:30,MH43AN2780,0.85,car,grey,31.2,NORTH,MH_LBS_SION_T570
MH_SV_BANDRA,2026-08-25T20:59:07+05:30,KA07FK9805,0.84,car,white,30.1,NORTH,MH_SV_BANDRA_T718
MH_SL_BANDRA,2026-08-25T20:59:09+05:30,MH43N9903,0.84,car,silver,53.7,NORTH,MH_SL_BANDRA_T274
MH_MAHIM_CSWY,2026-08-25T20:59:09+05:30,MH01J1868,0.84,car,black,28.7,NORTH,MH_MAHIM_CSWY_T721
MH_SV_KHAR,2026-08-25T20:59:15+05:30,MH04V7631,0.94,motorcycle,grey,30.5,NORTH,MH_SV_KHAR_T447
MH_SV_ANDHERI,2026-08-25T20:59:17+05:30,MH46B1480,0.86,motorcycle,blue,33.9,NORTH,MH_SV_ANDHERI_T652
MH_LBS_KURLA,2026-08-25T20:59:25+05:30,MH46Z5139,0.95,taxi,white,30.2,NORTH,MH_LBS_KURLA_T688
MH_EEH_VIKHROLI,2026-08-25T20:59:25+05:30,MH43T7943,0.93,car,brown,45.1,NORTH,MH_EEH_VIKHROLI_T811
MH_HAJIALI,2026-08-25T20:59:29+05:30,MH02Y1002,0.82,car,silver,28.0,SOUTH,MH_HAJIALI_T697
MH_WEH_ANDHERI,2026-08-25T20:59:31+05:30,MH43GD9181,0.89,motorcycle,red,56.6,NORTH,MH_WEH_ANDHERI_T287
MH_EEH_CHEMBUR,2026-08-25T20:59:40+05:30,MH01VK5736,0.88,car,black,46.7,NORTH,MH_EEH_CHEMBUR_T382
MH_EEH_VIKHROLI,2026-08-25T20:59:41+05:30,MH43MZ6608,0.93,taxi,white,48.0,NORTH,MH_EEH_VIKHROLI_T72
MH_EEH_SION,2026-08-25T20:59:43+05:30,MH46D7570,0.95,motorcycle,brown,43.1,NORTH,MH_EEH_SION_T58
MH_SP_MANKHURD,2026-08-25T20:59:53+05:30,KA29CF0230,0.89,truck,grey,56.1,EAST,MH_SP_MANKHURD_T310
MH_LBS_KURLA,2026-08-25T20:59:56+05:30,MH03KH8440,0.89,car,red,32.5,NORTH,MH_LBS_KURLA_T403
MH_LBS_GHATKOPAR,2026-08-25T20:59:59+05:30,MH02W8403,0.88,car,brown,30.2,NORTH,MH_LBS_GHATKOPAR_T542
MH_PEDDAR,2026-08-25T21:00:04+05:30,MH01T1341,0.98,car,white,28.5,SOUTH,MH_PEDDAR_T242
MH_EEH_CHEMBUR,2026-08-25T21:00:16+05:30,GJ28YB2906,0.8,car,black,31.6,NORTH,MH_EEH_CHEMBUR_T620
MH_HAJIALI,2026-08-25T21:00:23+05:30,MH47AD7273,0.87,auto,grey,37.2,SOUTH,MH_HAJIALI_T226
MH_SV_MALAD,2026-08-25T21:00:24+05:30,MH03P2311,0.92,car,red,30.0,NORTH,MH_SV_MALAD_T179
MH_LBS_SION,2026-08-25T21:00:30+05:30,MH03ZB4458,0.88,motorcycle,white,28.6,NORTH,MH_LBS_SION_T72
MH_WEH_VILEPARLE,2026-08-25T21:00:37+05:30,MH03V8757,0.96,car,silver,47.9,NORTH,MH_WEH_VILEPARLE_T329
MH_WEH_JVLR,2026-08-25T21:00:58+05:30,KA34ST4330,0.98,truck,silver,52.3,NORTH,MH_WEH_JVLR_T137
MH_SV_KHAR,2026-08-25T21:01:04+05:30,MH05M1429,0.9,motorcycle,white,30.1,NORTH,MH_SV_KHAR_T259
MH_WEH_ANDHERI,2026-08-25T21:01:08+05:30,MH05A4468,0.83,motorcycle,white,50.5,NORTH,MH_WEH_ANDHERI_T162
MH_SL_MID,2026-08-25T21:01:12+05:30,GJ07UF9460,0.95,taxi,silver,43.9,NORTH,MH_SL_MID_T918
MH_EEH_KANJURMARG,2026-08-25T21:01:16+05:30,MH43C7923,0.82,bus,silver,43.7,NORTH,MH_EEH_KANJURMARG_T731
MH_SL_WORLI,2026-08-25T21:01:25+05:30,MH02A0502,0.96,car,brown,48.3,NORTH,MH_SL_WORLI_T92
MH_EEH_CHEMBUR,2026-08-25T21:01:25+05:30,MH05P3030,0.92,car,white,54.3,NORTH,MH_EEH_CHEMBUR_T525
MH_SP_CHEMBUR,2026-08-25T21:01:35+05:30,MH06LT2226,0.97,auto,blue,55.0,EAST,MH_SP_CHEMBUR_T774
MH_WEH_ANDHERI,2026-08-25T21:01:36+05:30,MH43LL4902,0.92,car,black,53.9,NORTH,MH_WEH_ANDHERI_T213
MH_WEH_KHAR,2026-08-25T21:01:48+05:30,MH05FY2258,0.89,taxi,white,31.9,NORTH,MH_WEH_KHAR_T416
MH_MARINE,2026-08-25T21:01:49+05:30,MH03N9969,0.95,motorcycle,white,35.6,SOUTH,MH_MARINE_T524
MH_SL_WORLI,2026-08-25T21:01:50+05:30,MH01G4497,0.9,motorcycle,white,47.9,NORTH,MH_SL_WORLI_T578
MH_SP_MANKHURD,2026-08-25T21:01:58+05:30,MH48Y5418,0.96,car,white,44.3,EAST,MH_SP_MANKHURD_T229
MH_SV_KHAR,2026-08-25T21:02:01+05:30,MH04W6902,0.84,car,silver,30.0,NORTH,MH_SV_KHAR_T383
MH_MAHIM_CSWY,2026-08-25T21:02:04+05:30,UP05PF3764,0.89,auto,white,32.5,NORTH,MH_MAHIM_CSWY_T644
MH_CST,2026-08-25T21:02:04+05:30,KA39UD2317,0.85,car,red,23.9,SOUTH,MH_CST_T773
MH_WEH_KHAR,2026-08-25T21:02:09+05:30,MH01AB0007,0.87,car,silver,53.5,NORTH,MH_WEH_KHAR_T2
MH_SV_MALAD,2026-08-25T21:02:09+05:30,GJ02FC4925,0.85,auto,blue,29.3,NORTH,MH_SV_MALAD_T363
MH_LBS_MULUND,2026-08-25T21:02:13+05:30,MH46EL6529,0.8,motorcycle,black,36.9,NORTH,MH_LBS_MULUND_T230
MH_LBS_MULUND,2026-08-25T21:02:14+05:30,MH47RD0353,0.91,taxi,silver,34.6,NORTH,MH_LBS_MULUND_T293
MH_SL_MID,2026-08-25T21:02:18+05:30,MH05Z0641,0.82,auto,white,42.0,NORTH,MH_SL_MID_T310
MH_SV_SANTACRUZ,2026-08-25T21:02:24+05:30,MH04V7631,0.93,motorcycle,grey,32.1,NORTH,MH_SV_SANTACRUZ_T490
MH_EEH_CHEMBUR,2026-08-25T21:02:38+05:30,GJ27KH9563,0.81,motorcycle,white,62.6,NORTH,MH_EEH_CHEMBUR_T421
MH_SV_JOGESHWARI,2026-08-25T21:02:39+05:30,MH46B1480,0.95,motorcycle,blue,36.7,NORTH,MH_SV_JOGESHWARI_T565
MH_EEH_KANJURMARG,2026-08-25T21:02:53+05:30,MH43MZ6608,0.96,taxi,white,49.4,NORTH,MH_EEH_KANJURMARG_T61
MH_HAJIALI,2026-08-25T21:02:55+05:30,MH47XG1316,0.91,motorcycle,brown,30.5,SOUTH,MH_HAJIALI_T564
MH_WORLI_NAKA,2026-08-25T21:02:58+05:30,MH47MC8687,0.8,car,white,34.4,SOUTH,MH_WORLI_NAKA_T468
MH_SV_KHAR,2026-08-25T21:03:04+05:30,KA07FK9805,0.83,car,white,30.4,NORTH,MH_SV_KHAR_T870
MH_PEDDAR,2026-08-25T21:03:08+05:30,MH47AD7273,0.92,auto,grey,36.3,SOUTH,MH_PEDDAR_T268
MH_EEH_VIKHROLI,2026-08-25T21:03:13+05:30,MH47P5427,0.85,truck,brown,44.0,NORTH,MH_EEH_VIKHROLI_T290
MH_EEH_SION,2026-08-25T21:03:15+05:30,KA09HK3581,0.94,car,white,55.6,NORTH,MH_EEH_SION_T343
MH_SV_ANDHERI,2026-08-25T21:03:17+05:30,MH01CJ4764,0.87,taxi,black,31.6,NORTH,MH_SV_ANDHERI_T624
MH_WEH_JVLR,2026-08-25T21:03:20+05:30,MH05A4468,0.88,motorcycle,white,55.3,NORTH,MH_WEH_JVLR_T160
MH_SV_ANDHERI,2026-08-25T21:03:20+05:30,GJ27RE4109,0.82,car,brown,32.6,NORTH,MH_SV_ANDHERI_T304
MH_EEH_GHATKOPAR,2026-08-25T21:03:20+05:30,MH01VK5736,0.95,car,black,49.9,NORTH,MH_EEH_GHATKOPAR_T449
MH_MAHIM_CSWY,2026-08-25T21:03:21+05:30,MH43N9903,0.8,car,silver,32.0,NORTH,MH_MAHIM_CSWY_T203
MH_SP_VASHI,2026-08-25T21:03:23+05:30,MH46N4572,0.89,auto,blue,52.4,EAST,MH_SP_VASHI_T375
MH_WEH_BANDRA,2026-08-25T21:03:26+05:30,MH05FY2258,0.96,taxi,white,54.4,NORTH,MH_WEH_BANDRA_T207
MH_WEH_SANTACRUZ,2026-08-25T21:03:27+05:30,MH01T6929,0.81,motorcycle,white,48.9,NORTH,MH_WEH_SANTACRUZ_T726
MH_PEDDAR,2026-08-25T21:03:33+05:30,MH02Y1002,0.87,car,silver,30.1,SOUTH,MH_PEDDAR_T827
MH_LBS_KURLA,2026-08-25T21:03:36+05:30,MH02F4498,0.8,truck,white,30.8,NORTH,MH_LBS_KURLA_T471
MH_CST,2026-08-25T21:03:46+05:30,MP22PD6562,0.86,motorcycle,white,24.6,SOUTH,MH_CST_T361
MH_WEH_KHAR,2026-08-25T21:03:50+05:30,MH46W4988,0.88,car,blue,48.1,NORTH,MH_WEH_KHAR_T319
MH_SP_CHEMBUR,2026-08-25T21:03:59+05:30,KA29CF0230,0.96,truck,grey,53.8,EAST,MH_SP_CHEMBUR_T330
MH_SL_MID,2026-08-25T21:04:08+05:30,MH02A0502,0.82,car,brown,51.3,NORTH,MH_SL_MID_T131
MH_WEH_JVLR,2026-08-25T21:04:11+05:30,MH43LL4902,0.88,car,black,52.5,NORTH,MH_WEH_JVLR_T207
MH_SP_CHEMBUR,2026-08-25T21:04:18+05:30,MH43D7678,0.87,truck,grey,56.1,EAST,MH_SP_CHEMBUR_T342
MH_LBS_SION,2026-08-25T21:04:20+05:30,MH02TX5371,0.82,taxi,grey,30.8,NORTH,MH_LBS_SION_T290
MH_SP_VASHI,2026-08-25T21:04:29+05:30,MP37BQ9385,0.81,bus,white,54.6,EAST,MH_SP_VASHI_T384
MH_SV_SANTACRUZ,2026-08-25T21:04:32+05:30,MH05M1429,0.96,motorcycle,white,32.6,NORTH,MH_SV_SANTACRUZ_T284
MH_WEH_GOREGAON,2026-08-25T21:04:32+05:30,MP07GX2843,0.81,motorcycle,blue,48.9,NORTH,MH_WEH_GOREGAON_T711
MH_WEH_BORIVALI,2026-08-25T21:04:39+05:30,KA10XM9832,0.9,car,white,47.5,NORTH,MH_WEH_BORIVALI_T5
MH_WEH_KHAR,2026-08-25T21:04:49+05:30,MH46QP8445,0.98,motorcycle,white,42.2,NORTH,MH_WEH_KHAR_T10
MH_SP_MANKHURD,2026-08-25T21:04:54+05:30,GJ28YB2906,0.85,car,black,62.2,EAST,MH_SP_MANKHURD_T865
MH_SP_CHEMBUR,2026-08-25T21:04:55+05:30,MH03MW6696,0.8,bus,white,50.4,EAST,MH_SP_CHEMBUR_T747
MH_EEH_CHEMBUR,2026-08-25T21:04:59+05:30,MH47AB0616,0.97,taxi,silver,42.3,NORTH,MH_EEH_CHEMBUR_T369
MH_SL_BANDRA,2026-08-25T21:05:01+05:30,MH05Z0641,0.84,auto,white,46.5,NORTH,MH_SL_BANDRA_T339
MH_WORLI_NAKA,2026-08-25T21:05:05+05:30,MH06JE6965,0.92,car,grey,36.2,SOUTH,MH_WORLI_NAKA_T89
MH_LBS_MULUND,2026-08-25T21:05:06+05:30,MH06YT9853,0.94,car,black,32.7,NORTH,MH_LBS_MULUND_T227
MH_WEH_GOREGAON,2026-08-25T21:05:12+05:30,KA34ST4330,0.89,truck,silver,57.0,NORTH,MH_WEH_GOREGAON_T104
MH_SV_ANDHERI,2026-08-25T21:05:21+05:30,GJ26CT8285,0.84,car,black,30.5,NORTH,MH_SV_ANDHERI_T299
MH_SP_CHEMBUR,2026-08-25T21:05:25+05:30,MH01UV8079,0.91,car,white,55.0,EAST,MH_SP_CHEMBUR_T636
MH_SL_MID,2026-08-25T21:05:25+05:30,MH01G4497,0.81,motorcycle,white,50.3,NORTH,MH_SL_MID_T772
MH_SV_JOGESHWARI,2026-08-25T21:05:37+05:30,MH46B3051,0.87,car,white,34.4,NORTH,MH_SV_JOGESHWARI_T642
MH_LBS_MULUND,2026-08-25T21:05:42+05:30,MH05QN8807,0.87,bus,white,32.9,NORTH,MH_LBS_MULUND_T100
MH_WEH_GOREGAON,2026-08-25T21:05:54+05:30,MH05T9133,0.97,auto,silver,48.8,NORTH,MH_WEH_GOREGAON_T639
MH_SV_MALAD,2026-08-25T21:05:58+05:30,MH48R6670,0.83,car,black,32.6,NORTH,MH_SV_MALAD_T46
MH_EEH_CHEMBUR,2026-08-25T21:06:01+05:30,MH06E4546,0.8,auto,grey,52.6,NORTH,MH_EEH_CHEMBUR_T361
MH_SV_SANTACRUZ,2026-08-25T21:06:05+05:30,MH04W6902,0.92,car,silver,28.0,NORTH,MH_SV_SANTACRUZ_T419
MH_SP_MANKHURD,2026-08-25T21:06:07+05:30,MH05P3030,0.84,car,white,60.6,EAST,MH_SP_MANKHURD_T769
MH_SV_JOGESHWARI,2026-08-25T21:06:10+05:30,MH03J3463,0.8,car,white,33.0,NORTH,MH_SV_JOGESHWARI_T352
MH_SP_VASHI,2026-08-25T21:06:17+05:30,MH03S0954,0.87,bus,grey,47.6,EAST,MH_SP_VASHI_T942
MH_LBS_SION,2026-08-25T21:06:21+05:30,MH47Z6120,0.87,motorcycle,white,29.0,NORTH,MH_LBS_SION_T234
MH_EEH_SION,2026-08-25T21:06:22+05:30,MH01SL9843,0.83,motorcycle,white,43.6,NORTH,MH_EEH_SION_T235
MH_WEH_VILEPARLE,2026-08-25T21:06:23+05:30,MH01T6929,0.85,motorcycle,white,47.4,NORTH,MH_WEH_VILEPARLE_T835
MH_WEH_KHAR,2026-08-25T21:06:29+05:30,MH03V8757,0.99,car,silver,45.8,NORTH,MH_WEH_KHAR_T214
MH_CST,2026-08-25T21:06:29+05:30,MH03N9969,0.8,motorcycle,white,25.5,SOUTH,MH_CST_T430
MH_SL_BANDRA,2026-08-25T21:06:32+05:30,MH02A0502,0.88,car,brown,47.8,NORTH,MH_SL_BANDRA_T141
MH_WEH_SANTACRUZ,2026-08-25T21:06:33+05:30,MH46QP8445,0.95,motorcycle,white,42.5,NORTH,MH_WEH_SANTACRUZ_T11
MH_LBS_GHATKOPAR,2026-08-25T21:06:35+05:30,MH46Z5139,0.91,taxi,white,30.5,NORTH,MH_LBS_GHATKOPAR_T798
MH_EEH_VIKHROLI,2026-08-25T21:06:39+05:30,MH46TB5543,0.8,car,white,54.0,NORTH,MH_EEH_VIKHROLI_T348
MH_WEH_VILEPARLE,2026-08-25T21:06:41+05:30,MH04V7631,0.82,motorcycle,grey,29.7,NORTH,MH_WEH_VILEPARLE_T404
MH_EEH_SION,2026-08-25T21:06:44+05:30,MH47F4718,0.94,auto,red,55.0,NORTH,MH_EEH_SION_T13
MH_PEDDAR,2026-08-25T21:06:44+05:30,MH47XG1316,0.93,motorcycle,brown,29.2,SOUTH,MH_PEDDAR_T669
MH_LBS_KURLA,2026-08-25T21:06:49+05:30,MH43AN2780,0.82,car,grey,32.6,NORTH,MH_LBS_KURLA_T865
MH_WEH_BORIVALI,2026-08-25T21:06:58+05:30,MH04R9131,0.96,car,silver,45.1,NORTH,MH_WEH_BORIVALI_T98
MH_EEH_VIKHROLI,2026-08-25T21:06:59+05:30,MH47UZ3007,0.96,truck,white,49.9,NORTH,MH_EEH_VIKHROLI_T492
MH_MARINE,2026-08-25T21:07:05+05:30,MH47AD7273,0.85,auto,grey,34.5,SOUTH,MH_MARINE_T260
MH_SP_VASHI,2026-08-25T21:07:08+05:30,MP32RD6193,0.93,car,silver,54.7,EAST,MH_SP_VASHI_T743
MH_LBS_GHATKOPAR,2026-08-25T21:07:09+05:30,MH06N1177,0.94,bus,red,26.6,NORTH,MH_LBS_GHATKOPAR_T64
MH_LBS_BHANDUP,2026-08-25T21:07:11+05:30,MH43X6527,0.91,car,red,32.8,NORTH,MH_LBS_BHANDUP_T525
MH_LBS_SION,2026-08-25T21:07:20+05:30,MH47VT4456,0.86,car,black,33.8,NORTH,MH_LBS_SION_T508
MH_SL_BANDRA,2026-08-25T21:07:21+05:30,MH01G4497,0.79,motorcycle,white,56.3,NORTH,MH_SL_BANDRA_T836
MH_SL_MID,2026-08-25T21:07:34+05:30,MP05YQ3496,0.8,car,white,56.0,NORTH,MH_SL_MID_T220
MH_LBS_BHANDUP,2026-08-25T21:07:39+05:30,MP35EH4385,0.89,motorcycle,white,29.3,NORTH,MH_LBS_BHANDUP_T71
MH_WEH_VILEPARLE,2026-08-25T21:07:40+05:30,MH01AB0007,0.8,car,silver,52.8,NORTH,MH_WEH_VILEPARLE_T2
MH_SV_JOGESHWARI,2026-08-25T21:07:46+05:30,MH01CJ4764,0.96,taxi,black,32.5,NORTH,MH_SV_JOGESHWARI_T533
MH_LBS_KURLA,2026-08-25T21:07:58+05:30,MH03ZB4458,0.8,motorcycle,white,30.2,NORTH,MH_LBS_KURLA_T94
MH_SV_JOGESHWARI,2026-08-25T21:08:06+05:30,MH47FB5540,0.92,car,silver,34.1,NORTH,MH_SV_JOGESHWARI_T124
MH_MARINE,2026-08-25T21:08:10+05:30,MH02Y1002,0.97,car,silver,30.2,SOUTH,MH_MARINE_T818
MH_EEH_VIKHROLI,2026-08-25T21:08:13+05:30,MH01VK5736,0.88,car,black,51.4,NORTH,MH_EEH_VIKHROLI_T478
MH_EEH_SION,2026-08-25T21:08:24+05:30,GJ27KH9563,0.87,motorcycle,white,60.3,NORTH,MH_EEH_SION_T292
MH_SV_ANDHERI,2026-08-25T21:08:30+05:30,MH02PF8280,0.96,car,grey,25.4,NORTH,MH_SV_ANDHERI_T768
MH_LBS_GHATKOPAR,2026-08-25T21:08:36+05:30,MH03KH8440,0.89,car,red,26.7,NORTH,MH_LBS_GHATKOPAR_T467
MH_WEH_BANDRA,2026-08-25T21:08:38+05:30,MH03V8757,0.86,car,silver,42.8,NORTH,MH_WEH_BANDRA_T103
MH_SP_MANKHURD,2026-08-25T21:08:58+05:30,MH01UV8079,0.92,car,white,57.7,EAST,MH_SP_MANKHURD_T582
MH_LBS_GHATKOPAR,2026-08-25T21:08:58+05:30,MH48D2684,0.82,taxi,black,27.8,NORTH,MH_LBS_GHATKOPAR_T843
MH_EEH_GHATKOPAR,2026-08-25T21:08:59+05:30,MH47AB0616,0.97,taxi,silver,45.2,NORTH,MH_EEH_GHATKOPAR_T436
MH_WEH_ANDHERI,2026-08-25T21:09:06+05:30,MH01T6929,0.95,motorcycle,white,52.9,NORTH,MH_WEH_ANDHERI_T858
MH_WEH_GOREGAON,2026-08-25T21:09:07+05:30,MH43LL4902,0.93,car,black,56.0,NORTH,MH_WEH_GOREGAON_T168
MH_LBS_BHANDUP,2026-08-25T21:09:12+05:30,MH01MY0364,0.97,taxi,black,35.0,NORTH,MH_LBS_BHANDUP_T786
MH_WEH_ANDHERI,2026-08-25T21:09:16+05:30,MH04V7631,0.92,motorcycle,grey,52.3,NORTH,MH_WEH_ANDHERI_T412
MH_SP_CHEMBUR,2026-08-25T21:09:17+05:30,MH46UZ5378,0.91,car,white,52.9,EAST,MH_SP_CHEMBUR_T925
MH_EEH_KANJURMARG,2026-08-25T21:09:31+05:30,MH46TB5543,0.98,car,white,52.5,NORTH,MH_EEH_KANJURMARG_T285
MH_EEH_CHEMBUR,2026-08-25T21:09:33+05:30,KA09HK3581,0.95,car,white,51.9,NORTH,MH_EEH_CHEMBUR_T486
MH_SP_MANKHURD,2026-08-25T21:09:34+05:30,MH03MW6696,0.91,bus,white,49.0,EAST,MH_SP_MANKHURD_T691
MH_COLABA,2026-08-25T21:09:35+05:30,MP22PD6562,0.92,motorcycle,white,25.0,SOUTH,MH_COLABA_T241
MH_WEH_BANDRA,2026-08-25T21:09:37+05:30,MH46H9472,0.98,motorcycle,silver,55.6,NORTH,MH_WEH_BANDRA_T89
MH_SP_CHEMBUR,2026-08-25T21:09:38+05:30,MH48C1138,0.79,motorcycle,silver,42.4,EAST,MH_SP_CHEMBUR_T254
MH_CST,2026-08-25T21:09:38+05:30,MH01T1341,0.8,car,white,23.6,SOUTH,MH_CST_T189
MH_WEH_GOREGAON,2026-08-25T21:09:39+05:30,MH05A4468,0.81,motorcycle,white,45.0,NORTH,MH_WEH_GOREGAON_T126
MH_SP_CHEMBUR,2026-08-25T21:09:48+05:30,MH06Q9359,0.89,auto,white,52.0,EAST,MH_SP_CHEMBUR_T520
MH_SV_ANDHERI,2026-08-25T21:09:55+05:30,MH46B3051,0.94,car,white,28.1,NORTH,MH_SV_ANDHERI_T745
MH_WEH_BANDRA,2026-08-25T21:10:03+05:30,MH48S6772,0.98,car,blue,42.4,NORTH,MH_WEH_BANDRA_T173
